Row.names	hda6_1	hda6_2	ldl1_1	ldl1_2	input_1	input_2	logFC	logCPM	PValue	FDR	DHMG
AT1G34090	247.260893190463	319.94097852938	261.845247895983	293.585735929901	321.12274486095	338.820159337449	-0.202839235596378	8.2328318929362	0.285011072107499	0.494931915399433	No
AT1G34097	213.733992418875	208.965140958303	227.626834818667	185.184848817322	347.072057576986	383.401759250271	-0.791337966734739	8.03830346574949	3.50803017926192e-05	0.00109534734317274	No
AT1G34230	75.4355267360736	96.8087093705135	96.7042108706755	84.6881930567023	145.964884027705	142.661119721031	-0.713872229171244	6.77927950860847	0.00217346228671692	0.0172419172866994	No
AT1G34240	67.0538015431765	51.9461367353975	56.5347694320872	72.2672580750527	121.63740335642	132.258746408039	-1.12726905323212	6.42216092937238	2.26409902385855e-05	0.000833658348124521	No
AT1G34250	39.8131946662611	61.3908888691061	52.071498161133	41.7795085746398	61.6296177005864	86.1910931647896	-0.500162021029549	5.91221273900575	0.104862493761188	0.25405233590932	No
AT1G34405	113.15329010411	200.700982841308	120.508324315765	151.309571594642	128.12473153543	135.230853068894	0.284929126240981	7.19209266040238	0.343784135780105	0.558613439612719	No
AT1G34530	217.924855015324	266.814247777269	266.308519166937	198.734959706395	217.325493996805	257.087226163941	0.0417397122574003	7.90992181731697	0.877930486678502	0.966317735337336	No
AT1G34545	115.248721402335	121.601183721499	98.1919679609936	109.530063020002	168.670532654236	196.159039616418	-0.618651648329736	7.10183168401248	0.00477642372622358	0.0295441866932657	No
AT1G34590	368.795908487471	425.013846016888	318.38001732807	301.48996728186	317.879080771446	368.541225945997	0.215996907977849	8.4630350491967	0.236726167970268	0.441866204489696	No
AT1G34600	467.281179504011	602.102948523925	480.545540172741	492.320695636296	502.767933873205	582.532905527543	-0.0125271568116959	9.03621047857961	0.9359393085876	0.996047844435639	No
AT1G34610	12.5725877893456	16.5283162339901	20.8285992644532	24.8418699632994	9.73099226851364	26.7489599476933	-0.301047017368445	4.4562165602395	0.586659788358212	0.771528859142488	No
AT1G34620	10.4771564911213	10.6253461504222	7.43878545159042	9.03340725938158	11.3528243132659	16.3465866347015	-0.393597360951861	3.77378145430065	0.617479542797134	0.793553722600334	No
AT1G34660	117.344152700559	154.657816189479	123.483838496401	126.467701631342	197.863509459777	187.242719633853	-0.4743326210984	7.2685527567604	0.0285985283042397	0.101936124174838	No
AT1G34700	69.1492328414008	92.0863333036591	62.4857977933596	85.817368964125	102.175418819393	84.7050398343622	-0.179449890724729	6.42865537103223	0.504484670062115	0.709790344046621	No
AT1G34710	14.6680190875699	17.7089102507037	16.3653279934989	14.6792867964951	19.4619845370273	29.7210666085481	-0.575755310724697	4.4333123521889	0.207661189475936	0.405250811262289	No
AT1G34720	33.5269007715883	46.0431666518296	19.3408421741351	36.1336290375263	30.8148088502932	38.6373865911126	0.230535515084917	5.22632311075901	0.623401093969957	0.797749006480243	No
AT1G34730	23.0497442804669	22.431286317558	17.853085083817	13.5501108890724	21.0838165817795	16.3465866347015	0.280714667242946	4.43506848577408	0.610797984404245	0.788341446140796	No
AT1G34740	152.966484770371	216.048705058585	145.800194851172	146.792867964951	180.023356967502	178.326399651289	0.0675908777507082	7.43832781635847	0.823029106421985	0.932989428511475	No
AT1G34842	83.8172519289707	80.2803931365233	154.726737393081	83.5590171492796	171.914196743741	196.159039616418	-1.16838170908858	7.02749760670211	5.39236009058601e-05	0.00143184226792828	No
AT1G34904	16.7634503857941	31.8760384512666	20.8285992644532	21.4543422410313	29.1929768055409	37.1513332606852	-0.356480033009293	4.87907448374635	0.316827525130204	0.530455821554742	No
AT1G34967	64.9583702449523	109.795243554363	102.655239231948	88.0757207789704	120.015571311668	104.023733129918	-0.308505285962228	6.67101868850635	0.251804517161028	0.457538654785611	No
AT1G35050	79.6263893325221	145.21306405577	113.069538864174	116.305118464538	175.157860833245	153.063493034023	-0.498936798207863	7.0686595099508	0.0521516884290834	0.155856079585538	No
AT1G35060	39.8131946662611	50.7655427186839	34.2184130773159	31.6169254078355	48.6549613425682	54.9839732258141	-0.159933227702255	5.52716179671737	0.64398814447601	0.811063481087404	No
AT1G35080	37.7177633680368	81.4609871532369	62.4857977933596	63.2338508156711	76.2261061033568	90.6492531560718	-0.416678455562483	6.18137664994747	0.172074379661805	0.356741818348276	No
AT1G35090	23.0497442804669	17.7089102507037	14.8775709031808	27.1002217781447	25.9493127160364	43.0955465823948	-0.805449512977145	4.81183393462362	0.0888055880791689	0.228287531957308	No
AT1G35100	2.09543129822427	10.6253461504222	17.853085083817	7.90423135195889	12.9746563580182	16.3465866347015	-0.968255757285108	3.84596207420086	0.113664915095322	0.268381224208738	No
AT1G35110	272.406068769155	305.773850328817	285.649361341072	289.069032300211	384.374194606289	375.971492598134	-0.386325971169822	8.32998758839857	0.0261173243882292	0.0958945598186817	No
AT1G35112	115.248721402335	120.420589704785	142.824680670536	81.3006653344343	111.906411087907	156.035599694878	-0.18498828082757	6.94904447964702	0.533915707146111	0.730927044893466	No
AT1G35115	236.783736699342	223.132269158866	279.6983329798	219.060126040003	329.231905084711	417.580985850101	-0.704599074308539	8.16190114019296	0.000586269200592256	0.00674987814133208	No
AT1G35120	23.0497442804669	35.4178205014074	40.1694414385883	29.3585735929901	32.4366408950455	41.6094932519674	-0.281944817588492	5.20416811921744	0.459399546196155	0.665390379500084	No
AT1G35130	67.0538015431765	105.072867487509	78.8511257868585	71.13808216763	56.7641215663295	80.24687984308	0.363330375982168	6.32776235325778	0.25853359172816	0.465771446755544	No
AT1G35143	0	2.36118803342716	1.48775709031808	0	8.10916022376136	4.45815999128222	-1.91705828771654	2.46522600886735	0.117976529888892	0.275231557774264	No
